scenario_id,domain,object_type,priority,account_tier,account_revenue,customer_tenure,recent_interactions,sla_hours_remaining,churn_risk_score,compliance_flags,open_cases_count,sentiment_score,behavioral_signals,ground_truth,is_complex
S0622,CRM,Case,Medium,Gold,327135.49853572226,15.09578969602391,1,2.9717972904916183,0.2806852730680797,1,1,-0.9046337115004734,0,ESCALATE_COMPLIANCE,False
S0623,ServiceDesk,Problem,Low,Basic,9317.950860191913,2.814854357828256,1,34.646043461981016,0.1982248156457478,0,1,-0.03227729941875945,0,STANDARD_ROUTE,False
S0624,Sales,Contract,Critical,Standard,40323.418746763455,5.596703116594693,3,35.11905355440541,0.11393802597488795,0,0,0.3655138494670398,1,PRIORITY_ROUTE,False
S0625,ServiceDesk,Incident,Low,Standard,74994.0021384965,3.8188098255805105,1,44.95551530269126,0.3814773461103393,0,0,0.7540545425232743,0,STANDARD_ROUTE,False
S0626,Compliance,PolicyReview,Medium,Standard,38487.53351781728,4.091170225715038,1,44.00764734933636,0.1424647776040603,0,0,-0.9368379757071588,2,STANDARD_ROUTE,False
S0627,CRM,Lead,High,Gold,230880.00881557167,3.960776454636939,1,22.73289098278456,0.518279123227247,0,2,0.7894209108537311,0,STANDARD_ROUTE,False
S0628,HR,PerformanceReview,Medium,Enterprise,542427.3924364696,0.5896772772731191,1,31.691205439585147,0.13954596213066583,0,0,0.24111839083799724,1,PRIORITY_ROUTE,False
S0629,ServiceDesk,Problem,Low,Standard,36915.78786479588,1.7799264370854928,2,18.366997225498285,0.027694738639286974,1,3,-0.49925389858604463,2,ESCALATE_COMPLIANCE,False
S0630,HR,PerformanceReview,Medium,Standard,36345.199405579464,0.7663697927650038,5,32.51624350849131,0.7647285103788559,0,2,-0.3526744379283995,1,AI_ROUTE_STANDARD,True
S0631,Finance,ExpenseReport,Medium,Enterprise,1260859.247325296,21.934350714223907,2,10.015223088506515,0.691828257324133,1,2,0.5863416399880832,1,ESCALATE_COMPLIANCE,False
S0632,ServiceDesk,ServiceRequest,Medium,Enterprise,1135905.8838403723,3.2533477042413597,3,25.340518184490794,0.3549762023073734,0,1,-0.04301828020956311,1,PRIORITY_ROUTE,False
S0633,Compliance,PolicyReview,High,Standard,41180.61766087543,1.656470826745464,2,31.549926618713933,0.5718369986586705,0,0,0.11364742176494169,0,STANDARD_ROUTE,False
S0634,ServiceDesk,Problem,Medium,Gold,366522.1292513169,3.1631609542097068,2,26.76634033582839,0.12695148694362804,0,4,0.9569133443685678,1,STANDARD_ROUTE,False
S0635,Sales,Opportunity,Low,Basic,1098.6932445080254,8.696617814785597,1,40.77003784223653,0.21954898136087586,1,4,0.6990875191082442,1,ESCALATE_COMPLIANCE,False
S0636,Compliance,PolicyReview,Medium,Enterprise,1806335.85504,0.9604545086075941,3,21.425490785860465,0.5510786365892353,1,1,0.3159016562388284,2,ESCALATE_COMPLIANCE,False
S0637,Sales,Opportunity,Medium,Basic,8173.691259064807,4.5787377692324185,1,39.900806967733175,0.2199587838209042,0,0,-0.37621970039115094,1,STANDARD_ROUTE,False
S0638,CRM,Lead,Medium,Standard,50719.10456057949,15.010363419112135,0,9.079790867674927,0.1189943525631921,3,2,0.7362968745083776,0,ESCALATE_COMPLIANCE,False
S0639,Finance,InvoiceApproval,High,Standard,66939.34383365858,0.2155465870388668,2,3.6003246413905563,0.46022655176385074,1,0,-0.3786629881761068,2,ESCALATE_COMPLIANCE,False
S0640,HR,PerformanceReview,Low,Basic,2397.817181320357,0.1378501369813826,4,39.0694285296811,0.2325371095167791,0,2,0.6932881286653565,1,STANDARD_ROUTE,False
S0641,CRM,Case,Low,Standard,34852.27746728745,1.13219170371039,4,11.99970047300134,0.08296577696930957,0,1,-0.4011744395067345,0,STANDARD_ROUTE,False
S0642,CRM,Contact,Medium,Standard,67099.59470515171,7.033594501956404,4,31.124049796200293,0.4517454033856338,2,3,0.17350959338277616,0,ESCALATE_COMPLIANCE,False
S0643,Compliance,ComplianceCase,Low,Gold,215287.0331823468,0.864306096089937,3,27.122490403241336,0.24866423142320485,0,4,0.6787417270757807,1,STANDARD_ROUTE,False
S0644,Compliance,AuditRequest,Medium,Standard,30447.21278639945,0.01643953778806648,3,9.647364623974916,0.1469551279057066,3,0,-0.8909548822434405,0,ESCALATE_COMPLIANCE,False
S0645,Compliance,ComplianceCase,High,Gold,180348.29427666307,5.953495610170306,5,11.093100467064207,0.1370088527172551,0,1,0.9176019085176956,0,AI_ROUTE_STANDARD,True
S0646,Sales,Contract,Medium,Enterprise,657408.7704919241,0.09040104489007438,1,33.90869533964929,0.4876738580141969,0,3,0.7708775287246115,0,APPROVE,False
S0647,Finance,InvoiceApproval,Low,Gold,378673.61340604053,3.0991589086776985,1,18.178877610734666,0.32409236516539763,0,0,-0.7956553539288385,1,STANDARD_ROUTE,False
S0648,HR,PerformanceReview,Medium,Enterprise,1389658.9326682468,3.1365739419033503,0,15.642922183151182,0.296936636630654,0,2,0.6833835361940075,0,PRIORITY_ROUTE,False
S0649,HR,OnboardingRequest,Medium,Standard,96499.34874734828,0.8272824921398603,4,3.687651922501703,0.13559315094382532,1,0,-0.36698590224994665,1,ESCALATE_COMPLIANCE,False
S0650,Compliance,ComplianceCase,Medium,Gold,139819.2154035528,1.4635067004073865,1,26.23882229502473,0.061818515458696086,0,2,-0.027299769781009342,0,STANDARD_ROUTE,False
S0651,CRM,Contact,Low,Basic,7266.075341717294,1.0921135473297876,0,41.86454951105413,0.4889209734420345,0,2,-0.7086349453412633,1,STANDARD_ROUTE,False
S0652,Sales,Opportunity,Medium,Gold,393659.8389216603,11.116742756979798,1,16.577028183986947,0.21377955399016033,0,1,-0.3688533836400498,3,AI_ROUTE_STANDARD,True
S0653,ServiceDesk,Problem,Critical,Gold,174565.53886653073,5.49383547245125,3,46.03814271485643,0.047720107346148115,0,2,0.07901314796859094,1,PRIORITY_ROUTE,False
S0654,Finance,ExpenseReport,Critical,Standard,65901.27691817461,1.0732203701629128,4,11.634272859392302,0.28057224606978626,0,0,0.9424375799215641,1,PRIORITY_ROUTE,False
S0655,Finance,ExpenseReport,High,Standard,58278.659130852204,7.216033223788792,5,15.02357563931646,0.1053176000052422,0,0,-0.04073608760094638,2,AI_ROUTE_STANDARD,True
S0656,CRM,Contact,Medium,Standard,69321.69213608446,0.20759734809933528,2,46.14357799900792,0.10782620733323071,0,2,-0.21449963292258012,0,STANDARD_ROUTE,False
S0657,Compliance,ComplianceCase,High,Enterprise,1519112.8363926946,3.3337172288310977,2,20.959039526380494,0.045874086060138576,0,0,0.44926267379878726,0,PRIORITY_ROUTE,False
S0658,Sales,Contract,High,Gold,252576.43284224355,1.7612633976113912,1,30.003836825295743,0.2971538167843103,1,1,0.23841585005964605,1,ESCALATE_COMPLIANCE,False
S0659,CRM,Contact,Medium,Basic,7876.500308671945,0.350119209703133,1,20.98985917843009,0.24510935130849054,0,0,-0.8723479305805728,0,STANDARD_ROUTE,False
S0660,HR,OnboardingRequest,Medium,Basic,5958.90320046601,5.885893204934425,2,13.78391683321184,0.0826935437892895,0,4,0.5754037653978956,1,STANDARD_ROUTE,False
S0661,Finance,ExpenseReport,Medium,Standard,73199.20315674922,2.591493175803742,1,35.200276216324724,0.6397198626478021,0,0,0.37182321144032704,1,AI_ROUTE_STANDARD,True
S0662,Finance,InvoiceApproval,High,Gold,255211.0473366057,2.706314797070719,2,35.15172499804144,0.41577295687062715,0,2,-0.49261140982297613,1,STANDARD_ROUTE,False
S0663,Sales,Contract,Medium,Standard,57320.13761364571,1.3815021398189518,1,3.573265698939453,0.6074615407178593,0,0,-0.39927355285777266,1,AI_ROUTE_STANDARD,True
S0664,ServiceDesk,ServiceRequest,Medium,Gold,110708.23428125113,0.38577020082671776,4,29.793835711438906,0.04425856297530477,0,1,-0.4689287887724758,1,STANDARD_ROUTE,False
S0665,CRM,Case,Critical,Basic,4337.237777903627,4.937097491150425,2,3.159063530930103,0.3052816848539076,0,3,0.4610852629931581,0,PRIORITY_ROUTE,False
S0666,Compliance,AuditRequest,Low,Basic,9764.21667954699,0.1596429927408486,5,42.02911116106072,0.5070115008922009,3,0,0.7296076174803416,1,ESCALATE_COMPLIANCE,False
S0667,Sales,Quote,Low,Standard,14740.599864672742,8.79812758043949,2,26.764685538989475,0.25554415618355214,1,0,0.6058596827485525,1,ESCALATE_COMPLIANCE,False
S0668,Finance,BudgetRequest,Medium,Enterprise,595813.6757928326,1.7628224275219295,2,20.879779713675497,0.1258930284339655,0,0,0.8670486254332612,1,PRIORITY_ROUTE,False
S0669,Compliance,PolicyReview,Low,Enterprise,1100624.691756241,4.067218549786319,4,19.75030458605499,0.18586613872187033,0,2,0.8178194089474282,0,AI_ROUTE_ELEVATED,True
S0670,CRM,Contact,Medium,Basic,3221.640147684262,1.4799006765768086,5,39.761400347339645,0.11930966134188462,1,4,-0.9033221916438141,1,ESCALATE_COMPLIANCE,False
S0671,CRM,Contact,Low,Enterprise,1854110.6916380022,3.134721815165057,2,11.040992078881871,0.1460601856744718,0,0,-0.28936747134929064,0,AI_ROUTE_ELEVATED,True
S0672,Compliance,AuditRequest,Low,Standard,22974.69341568954,8.254811702180632,2,26.955049884842488,0.09053426424398413,0,0,-0.9687851266894782,0,STANDARD_ROUTE,False
S0673,Sales,Contract,High,Standard,16504.675303707987,5.460336332981267,6,30.05988162915419,0.5642716053810493,0,1,-0.9987210782789302,1,AI_ROUTE_STANDARD,True
S0674,CRM,Case,Low,Enterprise,752853.7165881692,3.992971355769003,0,45.47620138105833,0.1774215260899223,0,2,-0.7799575140170467,1,AI_ROUTE_ELEVATED,True
S0675,CRM,Contact,Medium,Standard,23620.71328223797,6.154644766402181,0,9.493353291110848,0.48224195377706985,0,2,-0.5601509039212516,4,STANDARD_ROUTE,False
S0676,HR,OnboardingRequest,High,Gold,482611.09963120363,6.224991347048485,1,43.70246406971066,0.18574652658179197,0,2,-0.36229638212683524,3,STANDARD_ROUTE,False
S0677,Sales,Quote,High,Gold,193817.64029922124,0.8565088927908485,3,22.569785866255863,0.2925057225029172,1,1,0.18489088158082856,1,ESCALATE_COMPLIANCE,False
S0678,Finance,InvoiceApproval,Low,Basic,8226.928160804377,8.45856497942534,4,47.787210842558,0.1899580079216746,0,2,-0.4943324336696775,3,STANDARD_ROUTE,False
S0679,Sales,Quote,Low,Basic,9052.008618826123,0.046778874846445134,3,19.30720205116377,0.20730815637092537,0,1,0.178077881216681,0,STANDARD_ROUTE,False
S0680,ServiceDesk,Incident,Low,Enterprise,1763671.236211562,1.96343126565642,2,3.302997335592531,0.10584318578384701,0,3,-0.13711001538397927,0,AI_ROUTE_ELEVATED,True
S0681,Compliance,ComplianceCase,High,Standard,12529.151525587979,15.571605792763688,2,35.04507128315561,0.3212829800109203,0,2,-0.5787950147349834,0,AI_ROUTE_STANDARD,True
S0682,Sales,Quote,Low,Standard,77770.9180618863,9.801356604718144,2,24.270104072545355,0.2722432392131062,0,1,-0.5978436244122562,1,STANDARD_ROUTE,False
S0683,HR,PerformanceReview,Medium,Standard,68912.63201723143,0.4370168053073894,3,10.219709946553444,0.350987910866522,2,3,0.9262293187697597,0,ESCALATE_COMPLIANCE,False
S0684,ServiceDesk,ServiceRequest,Medium,Basic,8543.342488387214,2.90050182166712,2,41.166185466769676,0.39798610649429295,1,3,0.8506594737491966,1,ESCALATE_COMPLIANCE,False
S0685,Compliance,AuditRequest,High,Gold,323179.4965737922,0.8180003883383067,0,2.2095168712617235,0.21598229930253776,0,2,0.3581381979539371,1,STANDARD_ROUTE,False
S0686,Sales,Opportunity,High,Enterprise,640238.5423759846,0.9473365679733461,2,20.802218208916198,0.2913021726900715,0,1,0.8670037534048698,0,APPROVE,False
S0687,ServiceDesk,ServiceRequest,Medium,Gold,374230.74472615885,4.623151699749134,0,43.20829978137237,0.11490673802631479,0,1,0.5237915843758125,0,STANDARD_ROUTE,False
S0688,Compliance,ComplianceCase,High,Gold,483974.6287195537,1.9062554297719647,0,13.982692046441485,0.5449129405820782,1,2,-0.2023267703204885,1,ESCALATE_COMPLIANCE,False
S0689,Compliance,PolicyReview,Medium,Standard,81137.37252872893,9.920671773342818,2,47.12650614301556,0.3427084274396405,0,0,0.8885323193111017,0,AI_ROUTE_STANDARD,True
S0690,Sales,Quote,Medium,Standard,25908.420619094435,3.5865829361888473,3,22.515192233456723,0.7046178623729756,0,1,0.1878748877172085,1,AI_ROUTE_STANDARD,True
S0691,Sales,Opportunity,Medium,Gold,320760.48739806894,7.164361285545679,1,44.864779917142,0.007878360340587661,0,1,-0.6008250083998032,0,AI_ROUTE_STANDARD,True
S0692,HR,PerformanceReview,Medium,Standard,23203.051825029394,7.353515308876638,1,21.85225569829589,0.46974093614875384,0,1,-0.44948427111136713,2,AI_ROUTE_STANDARD,True
S0693,CRM,Contact,High,Gold,253225.12485378695,3.9798482421823813,2,46.58281206489407,0.2778832020352702,0,0,-0.9173837161570704,2,STANDARD_ROUTE,False
S0694,ServiceDesk,Incident,Medium,Standard,97714.82897769174,4.670132593606171,3,14.915238155656402,0.10853527135134543,1,0,0.6588932795233289,1,ESCALATE_COMPLIANCE,False
S0695,HR,LeaveApproval,High,Gold,240611.21663875214,0.2616510664638041,1,31.968601476253223,0.10246027129796154,0,1,0.31378646930936926,0,STANDARD_ROUTE,False
S0696,CRM,Lead,Medium,Gold,286869.6533409786,4.880736202745131,1,3.376232171459878,0.7148090715752233,0,2,0.32000520914919894,0,AI_ROUTE_STANDARD,True
S0697,Sales,Opportunity,Critical,Basic,3228.02556071778,0.4392396886908148,4,32.12463566833891,0.522629041415127,1,2,-0.3018349234695257,0,ESCALATE_COMPLIANCE,False
S0698,ServiceDesk,Problem,Low,Standard,93904.10549543505,8.359475365743146,2,12.74882516853041,0.4160288638470938,0,1,0.9391441036731165,0,STANDARD_ROUTE,False
S0699,CRM,Contact,Medium,Enterprise,1191433.271169774,4.9293636720192255,0,31.13062706811351,0.1906181127170099,0,2,-0.2893277012896962,0,PRIORITY_ROUTE,False
S0700,Compliance,AuditRequest,Medium,Gold,115521.80961237806,12.597790456606113,0,42.35952614236658,0.11991486806066898,0,2,0.6765823877082278,3,AI_ROUTE_STANDARD,True
S0701,Sales,Quote,Medium,Standard,38891.209953577025,3.4288941950306753,2,36.70672133829395,0.2545857646011155,0,0,0.8952129908098105,1,STANDARD_ROUTE,False
S0702,ServiceDesk,Incident,High,Standard,56189.13925885732,2.216432392479601,4,14.227069267242214,0.17348203444489926,0,3,-0.6674512632357834,1,STANDARD_ROUTE,False
S0703,CRM,Lead,Medium,Standard,25465.110122522456,1.7735830613127437,1,9.385199711253067,0.16634588408035297,0,2,0.3786776444001656,0,STANDARD_ROUTE,False
S0704,CRM,Case,High,Standard,79122.92088286742,0.0508927964620451,1,37.56077853935,0.2909747040437566,0,0,-0.6373482877913736,1,STANDARD_ROUTE,False
S0705,Compliance,AuditRequest,High,Gold,190621.5394105165,2.0110932466172216,4,2.819977107735337,0.2601328064989508,3,2,-0.40629593144002984,0,ESCALATE_COMPLIANCE,False
S0706,Compliance,AuditRequest,High,Enterprise,860768.0636083053,1.4649889085650927,4,15.91748631035076,0.25539779004048047,0,0,-0.08697648655641954,0,PRIORITY_ROUTE,False
S0707,Compliance,PolicyReview,Medium,Enterprise,1974886.4164423547,1.5949494422459856,6,22.484456216943368,0.2964079056711756,0,4,-0.9287404092197213,2,PRIORITY_ROUTE,False
S0708,Sales,Opportunity,Low,Basic,3591.153139577347,5.321486060601284,3,36.679623558696804,0.2889720729847287,0,2,-0.47573789910914344,1,STANDARD_ROUTE,False
S0709,ServiceDesk,Incident,Medium,Gold,419931.7816199606,3.771629059981898,2,35.37008159185352,0.3066850360758432,0,1,-0.23884811724378596,2,STANDARD_ROUTE,False
S0710,ServiceDesk,ServiceRequest,High,Standard,50958.0699495767,1.7075175672414544,1,8.618001272352995,0.06521020098584716,1,1,-0.08242026941928438,0,ESCALATE_COMPLIANCE,False
S0711,Compliance,AuditRequest,Medium,Standard,96084.83122993886,8.711795996035184,1,46.636570802855914,0.15853082604751642,0,3,-0.9197668434229691,1,AI_ROUTE_STANDARD,True
S0712,Finance,BudgetRequest,Critical,Basic,7900.514766587809,4.443268603682349,0,26.33874500138277,0.5308537219679653,0,2,-0.2408181724905314,0,PRIORITY_ROUTE,False
S0713,Compliance,ComplianceCase,Critical,Gold,434086.90424350754,0.9415680026697529,3,3.9152223862310622,0.08886780119059702,0,3,0.04822308245391027,0,PRIORITY_ROUTE,False
S0714,CRM,Lead,Critical,Basic,9910.785210694941,1.5573664819605286,2,18.471882642977658,0.17434806718164073,2,0,0.45487147483096324,0,ESCALATE_COMPLIANCE,False
S0715,ServiceDesk,Incident,Medium,Standard,56347.64064838947,3.492558278991993,3,7.266999534137658,0.38275172878559305,0,1,0.83911772562657,1,STANDARD_ROUTE,False
S0716,HR,PerformanceReview,Medium,Gold,309950.88720223296,3.6615659859197427,2,6.5052457898638325,0.30975252814598925,0,2,0.442954165468034,0,STANDARD_ROUTE,False
S0717,Sales,Opportunity,High,Gold,239106.00836585116,4.555288769206021,1,18.871586156879896,0.2998896541939342,0,0,-0.6638051044667803,0,STANDARD_ROUTE,False
S0718,Compliance,AuditRequest,High,Enterprise,667768.9156964493,4.089502949470243,2,20.59529343684443,0.2170939398660506,0,1,-0.7664940656839829,1,PRIORITY_ROUTE,False
S0719,Compliance,ComplianceCase,Critical,Gold,208695.40659379266,5.842995077905472,5,40.46214669623584,0.33540386604729633,0,2,0.7784280268483816,0,PRIORITY_ROUTE,False
S0720,Finance,BudgetRequest,Medium,Standard,39948.73438021114,1.2955585979366893,1,42.26545045618819,0.1394595720655908,0,1,0.39848547049094774,1,STANDARD_ROUTE,False
S0721,Sales,Contract,Medium,Standard,80829.10750463427,1.6274445771287047,4,26.26448111221966,0.5986138492533868,0,1,0.9684995329825807,2,STANDARD_ROUTE,False
S0722,Finance,BudgetRequest,Medium,Enterprise,718833.869724931,3.2211254004869687,2,42.09353591454283,0.3158754929513644,0,3,-0.9554992961473381,1,PRIORITY_ROUTE,False
S0723,HR,LeaveApproval,High,Enterprise,1641907.1444380404,12.336624333626624,2,38.84103908461833,0.09447467377958224,0,0,0.28799590726094704,1,PRIORITY_ROUTE,False
S0724,HR,OnboardingRequest,Low,Standard,55540.48012902438,3.1384316090526783,1,3.1613838293233996,0.1870446848366448,0,0,0.8652599314787193,1,STANDARD_ROUTE,False
S0725,Finance,BudgetRequest,High,Basic,4349.081764072258,3.763679756095464,2,5.631202669512292,0.4483435837663524,0,0,-0.37711495133540196,2,STANDARD_ROUTE,False
S0726,HR,LeaveApproval,High,Gold,362366.9409927894,10.374263036712348,6,19.967689688736492,0.4308978911179398,0,3,0.3552263510852227,0,AI_ROUTE_STANDARD,True
S0727,Compliance,AuditRequest,Medium,Basic,5128.559417802167,15.968898062441632,1,41.32257306591195,0.1731158236047595,0,1,-0.0405996749329085,5,AI_ROUTE_STANDARD,True
S0728,CRM,Lead,Medium,Basic,5833.065579345316,1.478000774173068,2,9.429233923611607,0.31038190466832916,0,2,-0.9242112742320079,1,STANDARD_ROUTE,False
S0729,HR,LeaveApproval,Medium,Standard,31525.911537163858,3.5673037954570352,2,1.3041442402129153,0.4203701568492999,0,2,0.6075098951383813,1,STANDARD_ROUTE,False
S0730,ServiceDesk,ServiceRequest,Medium,Standard,93763.72105195005,5.344306060920949,4,19.25570586259002,0.15076133293875632,0,0,0.42908340290001035,1,STANDARD_ROUTE,False
S0731,HR,PerformanceReview,Medium,Basic,7151.074690789453,3.5462844016659165,3,33.28501189322472,0.35717411163665647,0,1,-0.16888093575336693,1,STANDARD_ROUTE,False
S0732,CRM,Contact,Medium,Basic,1128.616930366303,5.275033786146178,2,4.00033448759565,0.3069287411870387,0,0,-0.4381251233155625,1,STANDARD_ROUTE,False
S0733,ServiceDesk,ServiceRequest,High,Basic,3980.6989493701944,2.0175321213246837,3,17.02766591797214,0.2796661172251842,0,1,-0.7705753556256336,1,STANDARD_ROUTE,False
S0734,Sales,Opportunity,Low,Gold,198474.9429845012,4.431850295300807,2,28.471918997140627,0.3040427976257025,0,1,0.16392070803838488,1,STANDARD_ROUTE,False
S0735,HR,OnboardingRequest,Low,Standard,85012.48915120435,4.653658654066439,1,11.06359318682153,0.1290923210212221,0,0,-0.13235707903038896,1,STANDARD_ROUTE,False
S0736,HR,PerformanceReview,Low,Basic,6474.781252932036,1.9666626181517417,3,18.78067246842004,0.5363561443300221,0,2,-0.6743068494418105,0,STANDARD_ROUTE,False
S0737,Sales,Quote,High,Standard,72579.64658073103,5.405362363420674,1,47.54740443649469,0.17498530285971178,1,4,-0.20274207671184996,2,ESCALATE_COMPLIANCE,False
S0738,ServiceDesk,Incident,High,Standard,54970.32193561481,5.493461566641966,1,9.315061247218882,0.44916668151701206,0,0,-0.6571355910505638,3,STANDARD_ROUTE,False
S0739,Compliance,ComplianceCase,High,Standard,71955.70344342175,1.2719305543482846,1,37.224086962050684,0.078533784280791,0,3,0.8377057117662086,2,STANDARD_ROUTE,False
S0740,CRM,Case,Medium,Gold,108077.96923373317,0.6907429511051263,3,21.656757857447154,0.26881145834315584,0,3,0.34143905141409614,0,STANDARD_ROUTE,False
S0741,CRM,Lead,High,Enterprise,638120.7396854296,1.0964011511552234,0,33.36572626442919,0.36953620808128834,2,1,-0.9439893610550831,2,ESCALATE_COMPLIANCE,False
S0742,Sales,Opportunity,Medium,Gold,287955.96321657585,1.936229608238083,0,12.134604670448676,0.34808786459217367,0,1,-0.08599538124611872,1,STANDARD_ROUTE,False
S0743,Compliance,ComplianceCase,Critical,Standard,51928.45560169078,0.23765537989060642,1,41.64397347511508,0.3191644030856156,0,3,-0.5666315120219947,3,PRIORITY_ROUTE,False
S0744,HR,OnboardingRequest,Critical,Standard,56216.98692212352,3.7615172986116314,1,30.91649894914251,0.1894414174035903,3,1,0.5414572306131318,0,ESCALATE_COMPLIANCE,False
S0745,Finance,BudgetRequest,High,Gold,427727.50493878586,4.960711420393896,6,45.07233822153732,0.32247718780899814,0,2,0.2009457265005481,0,AI_ROUTE_STANDARD,True
S0746,HR,OnboardingRequest,Medium,Gold,279746.34865006024,2.7185199615070847,1,2.749123923024873,0.21853634803411406,0,2,0.4286359412207461,0,STANDARD_ROUTE,False
S0747,Finance,BudgetRequest,Medium,Standard,24959.377168321673,1.3204270363550887,2,4.668412649074816,0.25512524529756836,0,1,0.646499205359061,3,STANDARD_ROUTE,False
S0748,HR,LeaveApproval,Medium,Standard,27277.795527331404,2.6794367267341612,3,4.70465499674571,0.29616492454321913,0,2,-0.5191088726481814,1,STANDARD_ROUTE,False
S0749,HR,OnboardingRequest,Low,Basic,1053.4758025991898,0.19553570836641218,1,39.92110647188054,0.2414018919849224,0,0,-0.08437269983075013,1,STANDARD_ROUTE,False
S0750,Finance,InvoiceApproval,Medium,Basic,5262.676799361486,12.370503517620472,1,38.88070058048221,0.14114782788119995,0,0,0.5156925858649422,3,AI_ROUTE_STANDARD,True
S0751,CRM,Lead,Medium,Standard,84903.65973731338,3.411612139369089,2,9.173363726637216,0.406530885863021,0,2,-0.02799310352354656,1,STANDARD_ROUTE,False
S0752,CRM,Lead,Medium,Gold,250106.18841737587,2.003894061149606,1,35.59287126784721,0.21501733328960798,0,3,0.38349142522180113,0,STANDARD_ROUTE,False
S0753,Finance,InvoiceApproval,Low,Gold,227372.54643092398,4.007075770294983,3,17.055259650447784,0.39884318847322736,0,1,-0.42203419151640076,1,STANDARD_ROUTE,False
S0754,HR,PerformanceReview,Low,Standard,77153.54534441092,0.2077061356678851,2,31.103687435069492,0.1013228759729665,2,2,0.6694759095539351,0,ESCALATE_COMPLIANCE,False
S0755,CRM,Contact,High,Gold,234828.54483623328,0.12708306364034344,1,47.4589989789273,0.4247762847578403,0,0,0.3423722443183632,2,STANDARD_ROUTE,False
S0756,Sales,Opportunity,Low,Gold,119697.76056331565,0.5865146653085445,0,40.54772293737913,0.5868571461563622,0,0,0.24880097494432607,1,STANDARD_ROUTE,False
S0757,CRM,Case,Medium,Basic,8469.621270597867,0.895122634650447,2,40.56110320063086,0.5840202859611513,0,1,0.6519473391669739,0,STANDARD_ROUTE,False
S0758,Sales,Quote,Medium,Basic,4285.455886949778,6.4824265841744735,3,40.62754211375418,0.373696457083212,0,1,0.49578450805216656,2,STANDARD_ROUTE,False
S0759,Compliance,PolicyReview,Medium,Enterprise,1224226.2415256165,1.7582850049480125,2,34.19606039942862,0.14398411511029396,1,1,0.9582243394896046,2,ESCALATE_COMPLIANCE,False
S0760,CRM,Contact,Medium,Enterprise,534382.3597244554,7.930863611399514,1,28.8646584629495,0.4916193824645183,0,1,-0.524151675510033,2,PRIORITY_ROUTE,False
S0761,Sales,Opportunity,High,Enterprise,1879432.553961513,4.854028543523483,6,29.521248222804356,0.19932209773207019,0,0,0.7645062466851948,0,APPROVE,False
S0762,ServiceDesk,Problem,Medium,Standard,18035.296865123444,1.9604440900083444,0,9.560644148360607,0.601674248416032,0,2,-0.08041197345027751,0,AI_ROUTE_STANDARD,True
S0763,Finance,BudgetRequest,Medium,Standard,90044.79010741466,1.0706826862880106,0,28.49405738401051,0.16296262258542502,0,2,-0.2872509674135091,1,STANDARD_ROUTE,False
S0764,CRM,Lead,High,Standard,83318.90055346454,1.3702469490656601,3,43.45474266939549,0.13068275729820378,3,4,-0.5838396861805324,0,ESCALATE_COMPLIANCE,False
S0765,Finance,BudgetRequest,Medium,Standard,47421.00114195278,1.4266510363587925,0,35.853344616472796,0.277602548007786,0,2,-0.7961361864388599,0,STANDARD_ROUTE,False
S0766,CRM,Contact,Low,Basic,9280.007512746894,9.531942994498086,1,38.40721268474897,0.2316862286750964,0,0,-0.09365317621223523,3,STANDARD_ROUTE,False
S0767,Sales,Opportunity,Medium,Enterprise,574419.1049928977,2.768953760947865,2,30.60894118747376,0.0025033626541126775,0,0,-0.2392421259230535,0,APPROVE,False
S0768,CRM,Lead,High,Gold,218547.04273632885,3.372725237159913,3,4.51592182408937,0.33098911246310525,0,3,0.14089946974468903,3,STANDARD_ROUTE,False
S0769,Sales,Quote,Medium,Gold,437035.351773467,6.549356448984986,2,29.41469792278031,0.33271550991148036,0,1,0.13077032019839185,0,STANDARD_ROUTE,False
S0770,Sales,Opportunity,Medium,Standard,48628.97015875298,9.105290582470259,1,45.1118780592237,0.2924322299344274,0,1,-0.5199231624717005,1,AI_ROUTE_STANDARD,True
S0771,Finance,BudgetRequest,High,Basic,4387.3356456844085,1.4329170648892355,0,23.769971751214186,0.6028718362754756,0,1,0.23271264719804985,1,AI_ROUTE_STANDARD,True
S0772,CRM,Case,Low,Basic,3745.9827119087395,3.5337747309380436,3,0.6732183822721228,0.30638253239008467,0,1,-0.6455276044552931,1,EXPEDITE,False
S0773,HR,LeaveApproval,Medium,Gold,440940.0466735336,4.917688837579909,2,6.164133287664906,0.2113315829406591,0,0,0.17812030705058257,1,STANDARD_ROUTE,False
S0774,CRM,Contact,Low,Enterprise,500464.5978725089,8.557822631114291,0,36.49607151487551,0.5600688960571516,1,0,0.8442408719224359,0,ESCALATE_COMPLIANCE,False
S0775,ServiceDesk,ServiceRequest,Critical,Standard,46480.809139595825,0.8129248236955176,2,29.013796029602,0.18242942729693176,0,0,0.08000312623077055,2,PRIORITY_ROUTE,False
S0776,Compliance,ComplianceCase,Medium,Basic,2993.21724728683,0.3608637308492242,4,47.324249096883726,0.08636520930587874,0,4,0.31380821191951314,1,STANDARD_ROUTE,False
S0777,HR,PerformanceReview,Critical,Standard,74612.29615504644,9.670870959747376,1,11.561039515064953,0.35467481254807204,0,2,-0.3503543697216205,1,PRIORITY_ROUTE,False
